job_id,battery,scenario_id,family,n,p,method,data_seed,split_seed,method_seed,bootstrap_seed,split_replicate,signal_profile,effect_profile,group_structure,within_rho,cross_rho,binomial_target_prevalence,reuse_from_battery,run_this,paired_binary_scenario_id,paired_binary_job_id,paired_binary_fit_seed
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_48,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980048,980048,980048,48,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0048,980048
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_49,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980049,980049,980049,49,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0049,980049
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_50,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980050,980050,980050,50,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0050,980050
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_51,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980051,980051,980051,51,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0051,980051
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_52,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980052,980052,980052,52,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0052,980052
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_53,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980053,980053,980053,53,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0053,980053
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_54,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980054,980054,980054,54,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0054,980054
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_55,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980055,980055,980055,55,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0055,980055
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_56,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980056,980056,980056,56,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0056,980056
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_57,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980057,980057,980057,57,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0057,980057
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_58,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980058,980058,980058,58,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0058,980058
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_59,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980059,980059,980059,59,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0059,980059
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_60,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980060,980060,980060,60,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0060,980060
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_61,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980061,980061,980061,61,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0061,980061
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_62,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980062,980062,980062,62,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0062,980062
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_63,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980063,980063,980063,63,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0063,980063
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_64,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980064,980064,980064,64,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0064,980064
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_65,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980065,980065,980065,65,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0065,980065
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_66,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980066,980066,980066,66,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0066,980066
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_67,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980067,980067,980067,67,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0067,980067
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_68,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980068,980068,980068,68,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0068,980068
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_69,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980069,980069,980069,69,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0069,980069
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_70,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980070,980070,980070,70,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0070,980070
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_71,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980071,980071,980071,71,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0071,980071
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_72,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980072,980072,980072,72,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0072,980072
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_73,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980073,980073,980073,73,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0073,980073
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_74,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980074,980074,980074,74,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0074,980074
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_75,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980075,980075,980075,75,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0075,980075
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_76,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980076,980076,980076,76,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0076,980076
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_77,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980077,980077,980077,77,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0077,980077
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_78,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980078,980078,980078,78,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0078,980078
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_79,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980079,980079,980079,79,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0079,980079
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_80,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980080,980080,980080,80,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0080,980080
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_81,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980081,980081,980081,81,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0081,980081
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_82,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980082,980082,980082,82,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0082,980082
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_83,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980083,980083,980083,83,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0083,980083
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_84,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980084,980084,980084,84,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0084,980084
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_85,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980085,980085,980085,85,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0085,980085
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_86,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980086,980086,980086,86,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0086,980086
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_87,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980087,980087,980087,87,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0087,980087
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_88,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980088,980088,980088,88,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0088,980088
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_89,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980089,980089,980089,89,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0089,980089
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_90,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980090,980090,980090,90,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0090,980090
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_91,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980091,980091,980091,91,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0091,980091
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_92,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980092,980092,980092,92,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0092,980092
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_93,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980093,980093,980093,93,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0093,980093
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_94,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980094,980094,980094,94,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0094,980094
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_95,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980095,980095,980095,95,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0095,980095
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_96,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980096,980096,980096,96,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0096,980096
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_97,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980097,980097,980097,97,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0097,980097
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_98,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980098,980098,980098,98,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0098,980098
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_99,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980099,980099,980099,99,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0099,980099
C2_gaussian_paired_split_stability_C2_gaussian_paired_global_null_n500_SGL-WQS_719001_100,C2_gaussian_paired_split_stability,C2_gaussian_paired_global_null_n500,gaussian,500,13,SGL-WQS,719001,980100,980100,980100,100,global_null,global_null,legacy13,0.2,0,,,TRUE,split_global_binary_n500_w0p2_b0,split_global_binary_n500_w0p2_b0_split0100,980100
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_1,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580001,1580001,1580001,1,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0001,1580001
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_2,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580002,1580002,1580002,2,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0002,1580002
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_3,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580003,1580003,1580003,3,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0003,1580003
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_4,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580004,1580004,1580004,4,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0004,1580004
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_5,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580005,1580005,1580005,5,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0005,1580005
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_6,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580006,1580006,1580006,6,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0006,1580006
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_7,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580007,1580007,1580007,7,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0007,1580007
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_8,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580008,1580008,1580008,8,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0008,1580008
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_9,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580009,1580009,1580009,9,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0009,1580009
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_10,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580010,1580010,1580010,10,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0010,1580010
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_11,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580011,1580011,1580011,11,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0011,1580011
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_12,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580012,1580012,1580012,12,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0012,1580012
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_13,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580013,1580013,1580013,13,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0013,1580013
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_14,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580014,1580014,1580014,14,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0014,1580014
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_15,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580015,1580015,1580015,15,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0015,1580015
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_16,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580016,1580016,1580016,16,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0016,1580016
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_17,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580017,1580017,1580017,17,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0017,1580017
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_18,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580018,1580018,1580018,18,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0018,1580018
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_19,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580019,1580019,1580019,19,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0019,1580019
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_20,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580020,1580020,1580020,20,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0020,1580020
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_21,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580021,1580021,1580021,21,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0021,1580021
